11,0.004726886749267578,28.5663209293,354,152,housing_scale.csv,uniform,2,1
11,0.004185199737548828,27.5623464824,354,152,housing_scale.csv,extrapolated,2,1
11,0.0014812946319580078,26.2169105263,354,152,housing_scale.csv,knn,2,1
12,0.006499528884887695,27.8096412418,354,152,housing_scale.csv,uniform,2,1
12,0.002893686294555664,32.3126798296,354,152,housing_scale.csv,extrapolated,2,1
12,0.002001047134399414,25.5039105263,354,152,housing_scale.csv,knn,2,1
13,0.0037097930908203125,24.8775000000,354,152,housing_scale.csv,uniform,2,1
13,0.003638029098510742,25.8080738081,354,152,housing_scale.csv,extrapolated,2,1
13,0.001577615737915039,25.5740763158,354,152,housing_scale.csv,knn,2,1
14,0.004966020584106445,26.3870590049,354,152,housing_scale.csv,uniform,2,1
14,0.0034894943237304688,28.3885097821,354,152,housing_scale.csv,extrapolated,2,1
14,0.0014264583587646484,24.5291500000,354,152,housing_scale.csv,knn,2,1
15,0.004671573638916016,26.2777004523,354,152,housing_scale.csv,uniform,2,1
15,0.0027685165405273438,29.9274564063,354,152,housing_scale.csv,extrapolated,2,1
15,0.002096414566040039,22.6501210526,354,152,housing_scale.csv,knn,2,1
16,0.004069805145263672,16.7812325247,354,152,housing_scale.csv,uniform,2,1
16,0.003023862838745117,17.4199464265,354,152,housing_scale.csv,extrapolated,2,1
16,0.002033710479736328,17.1869184211,354,152,housing_scale.csv,knn,2,1
17,0.004051923751831055,26.2795055510,354,152,housing_scale.csv,uniform,2,1
17,0.004971504211425781,28.0322041809,354,152,housing_scale.csv,extrapolated,2,1
17,0.002027273178100586,24.7124552632,354,152,housing_scale.csv,knn,2,1
18,0.00415802001953125,33.6171546053,354,152,housing_scale.csv,uniform,2,1
18,0.004940986633300781,34.0173914692,354,152,housing_scale.csv,extrapolated,2,1
18,0.0020325183868408203,28.4824263158,354,152,housing_scale.csv,knn,2,1
19,0.0037384033203125,46.1999506579,354,152,housing_scale.csv,uniform,2,1
19,0.0034482479095458984,49.7914296445,354,152,housing_scale.csv,extrapolated,2,1
19,0.002137899398803711,40.4228526316,354,152,housing_scale.csv,knn,2,1
0,0.006737709045410156,17.0009645589,1052,451,airfoil.csv,uniform,2,1
0,0.007393360137939453,19.7104210465,1052,451,airfoil.csv,extrapolated,2,1
0,0.002739429473876953,13.2890647355,1052,451,airfoil.csv,knn,2,1
1,0.006394386291503906,18.9682168978,1052,451,airfoil.csv,uniform,2,1
1,0.008289575576782227,21.9545044482,1052,451,airfoil.csv,extrapolated,2,1
1,0.0020437240600585938,14.7864742271,1052,451,airfoil.csv,knn,2,1
2,0.006615400314331055,19.7809685039,1052,451,airfoil.csv,uniform,2,1
2,0.007974624633789062,21.4824942310,1052,451,airfoil.csv,extrapolated,2,1
2,0.0020503997802734375,13.9002011993,1052,451,airfoil.csv,knn,2,1
3,0.006537199020385742,18.5142252138,1052,451,airfoil.csv,uniform,2,1
3,0.0074079036712646484,19.3570461536,1052,451,airfoil.csv,extrapolated,2,1
3,0.0020051002502441406,14.6319486789,1052,451,airfoil.csv,knn,2,1
4,0.006483793258666992,17.6245337188,1052,451,airfoil.csv,uniform,2,1
4,0.008709430694580078,20.0482155986,1052,451,airfoil.csv,extrapolated,2,1
4,0.002062082290649414,12.6127851188,1052,451,airfoil.csv,knn,2,1
5,0.009928464889526367,17.2610523448,1052,451,airfoil.csv,uniform,2,1
5,0.0068280696868896484,19.3499533495,1052,451,airfoil.csv,extrapolated,2,1
5,0.0026977062225341797,14.0348431886,1052,451,airfoil.csv,knn,2,1
6,0.0064465999603271484,16.9695362063,1052,451,airfoil.csv,uniform,2,1
6,0.0069599151611328125,19.0923227690,1052,451,airfoil.csv,extrapolated,2,1
6,0.002704620361328125,14.2027296463,1052,451,airfoil.csv,knn,2,1
7,0.006301403045654297,18.3195602333,1052,451,airfoil.csv,uniform,2,1
7,0.006958961486816406,21.6091720989,1052,451,airfoil.csv,extrapolated,2,1
7,0.0019850730895996094,13.7847002813,1052,451,airfoil.csv,knn,2,1
8,0.006802558898925781,17.2103628415,1052,451,airfoil.csv,uniform,2,1
8,0.008946657180786133,18.9816290136,1052,451,airfoil.csv,extrapolated,2,1
8,0.003053903579711914,15.2041462366,1052,451,airfoil.csv,knn,2,1
9,0.006588459014892578,16.1825252915,1052,451,airfoil.csv,uniform,2,1
9,0.0071146488189697266,18.5381596745,1052,451,airfoil.csv,extrapolated,2,1
9,0.0021011829376220703,12.6867633325,1052,451,airfoil.csv,knn,2,1
10,0.0065765380859375,16.7811445062,1052,451,airfoil.csv,uniform,2,1
10,0.008360624313354492,20.7949293249,1052,451,airfoil.csv,extrapolated,2,1
10,0.0026788711547851562,12.9256275833,1052,451,airfoil.csv,knn,2,1
11,0.00625300407409668,16.8511094378,1052,451,airfoil.csv,uniform,2,1
11,0.006969928741455078,18.2084189609,1052,451,airfoil.csv,extrapolated,2,1
11,0.002084970474243164,13.3771232120,1052,451,airfoil.csv,knn,2,1
12,0.006277799606323242,18.1491269670,1052,451,airfoil.csv,uniform,2,1
12,0.007195711135864258,20.0161541088,1052,451,airfoil.csv,extrapolated,2,1
12,0.0020151138305664062,15.5565348547,1052,451,airfoil.csv,knn,2,1
13,0.008708000183105469,18.2599818162,1052,451,airfoil.csv,uniform,2,1
13,0.006781101226806641,20.5522235211,1052,451,airfoil.csv,extrapolated,2,1
13,0.0027854442596435547,13.6678380764,1052,451,airfoil.csv,knn,2,1
14,0.006741046905517578,18.7513464399,1052,451,airfoil.csv,uniform,2,1
14,0.007287502288818359,19.9966475700,1052,451,airfoil.csv,extrapolated,2,1
14,0.002154111862182617,15.0440770012,1052,451,airfoil.csv,knn,2,1
15,0.006584882736206055,18.3446138423,1052,451,airfoil.csv,uniform,2,1
15,0.007295846939086914,21.2207697791,1052,451,airfoil.csv,extrapolated,2,1
15,0.001993417739868164,15.2741770883,1052,451,airfoil.csv,knn,2,1
16,0.0064830780029296875,19.0109654442,1052,451,airfoil.csv,uniform,2,1
16,0.007178783416748047,21.5555529462,1052,451,airfoil.csv,extrapolated,2,1
16,0.002816915512084961,14.4000810407,1052,451,airfoil.csv,knn,2,1
17,0.0072171688079833984,16.2560272383,1052,451,airfoil.csv,uniform,2,1
17,0.008339166641235352,19.4277538198,1052,451,airfoil.csv,extrapolated,2,1
17,0.0028488636016845703,13.5396662712,1052,451,airfoil.csv,knn,2,1
18,0.006509065628051758,17.4867438215,1052,451,airfoil.csv,uniform,2,1
18,0.0075838565826416016,19.6974080247,1052,451,airfoil.csv,extrapolated,2,1
18,0.002686738967895508,14.3327855911,1052,451,airfoil.csv,knn,2,1
19,0.006621837615966797,19.4844662173,1052,451,airfoil.csv,uniform,2,1
19,0.007300853729248047,21.6716435127,1052,451,airfoil.csv,extrapolated,2,1
19,0.0027313232421875,16.6659385654,1052,451,airfoil.csv,knn,2,1
0,0.012509584426879883,0.0206835445,2174,933,space_ga_scale.csv,uniform,2,1
0,0.012488842010498047,0.0212174509,2174,933,space_ga_scale.csv,extrapolated,2,1
0,0.0042951107025146484,0.0204270934,2174,933,space_ga_scale.csv,knn,2,1
1,0.013906717300415039,0.0135531330,2174,933,space_ga_scale.csv,uniform,2,1
1,0.018082618713378906,0.0134994559,2174,933,space_ga_scale.csv,extrapolated,2,1
1,0.007258176803588867,0.0135401417,2174,933,space_ga_scale.csv,knn,2,1
2,0.012513399124145508,0.0129394727,2174,933,space_ga_scale.csv,uniform,2,1
2,0.010631799697875977,0.0132345596,2174,933,space_ga_scale.csv,extrapolated,2,1
2,0.004281282424926758,0.0129940515,2174,933,space_ga_scale.csv,knn,2,1
3,0.01392507553100586,0.0149339473,2174,933,space_ga_scale.csv,uniform,2,1
3,0.008118867874145508,0.0145695150,2174,933,space_ga_scale.csv,extrapolated,2,1
3,0.004086732864379883,0.0144635368,2174,933,space_ga_scale.csv,knn,2,1
4,0.007495403289794922,0.0140667480,2174,933,space_ga_scale.csv,uniform,2,1
4,0.016658782958984375,0.0144387074,2174,933,space_ga_scale.csv,extrapolated,2,1
4,0.005359649658203125,0.0142800174,2174,933,space_ga_scale.csv,knn,2,1
5,0.01962733268737793,0.0135606754,2174,933,space_ga_scale.csv,uniform,2,1
5,0.009181976318359375,0.0131989237,2174,933,space_ga_scale.csv,extrapolated,2,1
5,0.004137516021728516,0.0133290061,2174,933,space_ga_scale.csv,knn,2,1
6,0.011130094528198242,0.0183903697,2174,933,space_ga_scale.csv,uniform,2,1
6,0.010340690612792969,0.0182533556,2174,933,space_ga_scale.csv,extrapolated,2,1
6,0.004260063171386719,0.0178176360,2174,933,space_ga_scale.csv,knn,2,1
7,0.012514352798461914,0.0146668222,2174,933,space_ga_scale.csv,uniform,2,1
7,0.013702154159545898,0.0145554420,2174,933,space_ga_scale.csv,extrapolated,2,1
7,0.004099845886230469,0.0137589226,2174,933,space_ga_scale.csv,knn,2,1
8,0.010759592056274414,0.0142967265,2174,933,space_ga_scale.csv,uniform,2,1
8,0.00951385498046875,0.0145395223,2174,933,space_ga_scale.csv,extrapolated,2,1
8,0.0032854080200195312,0.0142787051,2174,933,space_ga_scale.csv,knn,2,1
9,0.010833024978637695,0.0141288959,2174,933,space_ga_scale.csv,uniform,2,1
9,0.008491992950439453,0.0141836234,2174,933,space_ga_scale.csv,extrapolated,2,1
9,0.0043315887451171875,0.0135741800,2174,933,space_ga_scale.csv,knn,2,1
10,0.010296821594238281,0.0137288318,2174,933,space_ga_scale.csv,uniform,2,1
10,0.014801740646362305,0.0136683765,2174,933,space_ga_scale.csv,extrapolated,2,1
10,0.0042552947998046875,0.0133283303,2174,933,space_ga_scale.csv,knn,2,1
11,0.011341333389282227,0.0140927247,2174,933,space_ga_scale.csv,uniform,2,1
11,0.01041555404663086,0.0139326604,2174,933,space_ga_scale.csv,extrapolated,2,1
11,0.003462076187133789,0.0138482006,2174,933,space_ga_scale.csv,knn,2,1
12,0.012435436248779297,0.0143997541,2174,933,space_ga_scale.csv,uniform,2,1
12,0.01111459732055664,0.0148841196,2174,933,space_ga_scale.csv,extrapolated,2,1
12,0.004049777984619141,0.0142609652,2174,933,space_ga_scale.csv,knn,2,1
13,0.011094331741333008,0.0158399288,2174,933,space_ga_scale.csv,uniform,2,1
13,0.00848531723022461,0.0156717616,2174,933,space_ga_scale.csv,extrapolated,2,1
13,0.0041196346282958984,0.0154280017,2174,933,space_ga_scale.csv,knn,2,1
14,0.015462636947631836,0.0202747270,2174,933,space_ga_scale.csv,uniform,2,1
14,0.008658409118652344,0.0199475007,2174,933,space_ga_scale.csv,extrapolated,2,1
14,0.004911661148071289,0.0199666934,2174,933,space_ga_scale.csv,knn,2,1
15,0.011329412460327148,0.0159553226,2174,933,space_ga_scale.csv,uniform,2,1
15,0.009483575820922852,0.0163203647,2174,933,space_ga_scale.csv,extrapolated,2,1
15,0.004251718521118164,0.0161985176,2174,933,space_ga_scale.csv,knn,2,1
16,0.01279306411743164,0.0138968216,2174,933,space_ga_scale.csv,uniform,2,1
16,0.012688159942626953,0.0143883329,2174,933,space_ga_scale.csv,extrapolated,2,1
16,0.0043222904205322266,0.0137196481,2174,933,space_ga_scale.csv,knn,2,1
17,0.012479305267333984,0.0144598629,2174,933,space_ga_scale.csv,uniform,2,1
17,0.008760929107666016,0.0148476086,2174,933,space_ga_scale.csv,extrapolated,2,1
17,0.0043544769287109375,0.0143331663,2174,933,space_ga_scale.csv,knn,2,1
18,0.008325815200805664,0.0175954699,2174,933,space_ga_scale.csv,uniform,2,1
18,0.016499042510986328,0.0181270794,2174,933,space_ga_scale.csv,extrapolated,2,1
18,0.005228281021118164,0.0175735962,2174,933,space_ga_scale.csv,knn,2,1
19,0.013067483901977539,0.0122568321,2174,933,space_ga_scale.csv,uniform,2,1
19,0.012219905853271484,0.0124988223,2174,933,space_ga_scale.csv,extrapolated,2,1
19,0.005026817321777344,0.0125397825,2174,933,space_ga_scale.csv,knn,2,1
0,0.07773947715759277,0.5693333333,3428,1470,whitewine.csv,uniform,2,1
0,0.05055379867553711,0.5694632969,3428,1470,whitewine.csv,extrapolated,2,1
0,0.05217742919921875,0.5703078231,3428,1470,whitewine.csv,knn,2,1
1,0.05623626708984375,0.5140850340,3428,1470,whitewine.csv,uniform,2,1
1,0.06975102424621582,0.5153919113,3428,1470,whitewine.csv,extrapolated,2,1
1,0.053719520568847656,0.5181980348,3428,1470,whitewine.csv,knn,2,1
2,0.05492353439331055,0.5452168367,3428,1470,whitewine.csv,uniform,2,1
2,0.09487462043762207,0.5365310037,3428,1470,whitewine.csv,extrapolated,2,1
2,0.04090595245361328,0.5401904762,3428,1470,whitewine.csv,knn,2,1
3,0.053392648696899414,0.5417304422,3428,1470,whitewine.csv,uniform,2,1
3,0.05835390090942383,0.5372571965,3428,1470,whitewine.csv,extrapolated,2,1
3,0.05270028114318848,0.5379168556,3428,1470,whitewine.csv,knn,2,1
4,0.055848121643066406,0.5153805272,3428,1470,whitewine.csv,uniform,2,1
4,0.05727243423461914,0.5182210920,3428,1470,whitewine.csv,extrapolated,2,1
4,0.04734230041503906,0.5174693878,3428,1470,whitewine.csv,knn,2,1
5,0.06444978713989258,0.5111309524,3428,1470,whitewine.csv,uniform,2,1
5,0.07893157005310059,0.5131999139,3428,1470,whitewine.csv,extrapolated,2,1
5,0.0562739372253418,0.5111547619,3428,1470,whitewine.csv,knn,2,1
6,0.05442619323730469,0.5190582483,3428,1470,whitewine.csv,uniform,2,1
6,0.07949423789978027,0.5151193902,3428,1470,whitewine.csv,extrapolated,2,1
6,0.05007028579711914,0.5166666667,3428,1470,whitewine.csv,knn,2,1
7,0.05307626724243164,0.5427614796,3428,1470,whitewine.csv,uniform,2,1
7,0.05118560791015625,0.5555738518,3428,1470,whitewine.csv,extrapolated,2,1
7,0.05850529670715332,0.5603146259,3428,1470,whitewine.csv,knn,2,1
8,0.058367252349853516,0.5254557823,3428,1470,whitewine.csv,uniform,2,1
8,0.09645676612854004,0.5266842220,3428,1470,whitewine.csv,extrapolated,2,1
8,0.051308631896972656,0.5300287226,3428,1470,whitewine.csv,knn,2,1
9,0.05012321472167969,0.5509353741,3428,1470,whitewine.csv,uniform,2,1
9,0.05457568168640137,0.5526524792,3428,1470,whitewine.csv,extrapolated,2,1
9,0.05810976028442383,0.5551275510,3428,1470,whitewine.csv,knn,2,1
10,0.08694219589233398,0.4917363946,3428,1470,whitewine.csv,uniform,2,1
10,0.09241628646850586,0.4839685469,3428,1470,whitewine.csv,extrapolated,2,1
10,0.0694272518157959,0.4844897959,3428,1470,whitewine.csv,knn,2,1
11,0.05174970626831055,0.5533801020,3428,1470,whitewine.csv,uniform,2,1
11,0.07816958427429199,0.5563497618,3428,1470,whitewine.csv,extrapolated,2,1
11,0.05116748809814453,0.5635340136,3428,1470,whitewine.csv,knn,2,1
12,0.05442667007446289,0.5281734694,3428,1470,whitewine.csv,uniform,2,1
12,0.05042147636413574,0.5095332535,3428,1470,whitewine.csv,extrapolated,2,1
12,0.052516937255859375,0.5257568027,3428,1470,whitewine.csv,knn,2,1
13,0.04736161231994629,0.5139987245,3428,1470,whitewine.csv,uniform,2,1
13,0.04829144477844238,0.5268177264,3428,1470,whitewine.csv,extrapolated,2,1
13,0.04920697212219238,0.5217176871,3428,1470,whitewine.csv,knn,2,1
14,0.06138753890991211,0.5374574830,3428,1470,whitewine.csv,uniform,2,1
14,0.06360626220703125,0.5464636514,3428,1470,whitewine.csv,extrapolated,2,1
14,0.09865236282348633,0.5412908163,3428,1470,whitewine.csv,knn,2,1
15,0.05621027946472168,0.5084821429,3428,1470,whitewine.csv,uniform,2,1
15,0.07679986953735352,0.5050599126,3428,1470,whitewine.csv,extrapolated,2,1
15,0.053441524505615234,0.5172857143,3428,1470,whitewine.csv,knn,2,1
16,0.06442689895629883,0.5297806122,3428,1470,whitewine.csv,uniform,2,1
16,0.05008554458618164,0.5236527187,3428,1470,whitewine.csv,extrapolated,2,1
16,0.0531618595123291,0.5368495843,3428,1470,whitewine.csv,knn,2,1
17,0.05291414260864258,0.5083971088,3428,1470,whitewine.csv,uniform,2,1
17,0.10223841667175293,0.5056820601,3428,1470,whitewine.csv,extrapolated,2,1
17,0.07549381256103516,0.5304383976,3428,1470,whitewine.csv,knn,2,1
18,0.0528564453125,0.5391369048,3428,1470,whitewine.csv,uniform,2,1
18,0.05113577842712402,0.5271395312,3428,1470,whitewine.csv,extrapolated,2,1
18,0.053728580474853516,0.5331216931,3428,1470,whitewine.csv,knn,2,1
19,0.06209158897399902,0.5048469388,3428,1470,whitewine.csv,uniform,2,1
19,0.09473419189453125,0.4983568285,3428,1470,whitewine.csv,extrapolated,2,1
19,0.06293797492980957,0.5178904006,3428,1470,whitewine.csv,knn,2,1
0,0.0027565956115722656,0.0000795190,375,161,dakbilgic.csv,uniform,2,1
0,0.005060672760009766,0.0000838080,375,161,dakbilgic.csv,extrapolated,2,1
0,0.0018405914306640625,0.0000741709,375,161,dakbilgic.csv,knn,2,1
1,0.0038285255432128906,0.0000862565,375,161,dakbilgic.csv,uniform,2,1
1,0.0036611557006835938,0.0000900539,375,161,dakbilgic.csv,extrapolated,2,1
1,0.0018074512481689453,0.0000810940,375,161,dakbilgic.csv,knn,2,1
2,0.0029108524322509766,0.0000673614,375,161,dakbilgic.csv,uniform,2,1
2,0.0031728744506835938,0.0000731401,375,161,dakbilgic.csv,extrapolated,2,1
2,0.002068758010864258,0.0000592148,375,161,dakbilgic.csv,knn,2,1
3,0.0029435157775878906,0.0000902032,375,161,dakbilgic.csv,uniform,2,1
3,0.004258871078491211,0.0000903168,375,161,dakbilgic.csv,extrapolated,2,1
3,0.002139568328857422,0.0000863936,375,161,dakbilgic.csv,knn,2,1
4,0.003908634185791016,0.0000892401,375,161,dakbilgic.csv,uniform,2,1
4,0.004065036773681641,0.0000902576,375,161,dakbilgic.csv,extrapolated,2,1
4,0.001983165740966797,0.0000841166,375,161,dakbilgic.csv,knn,2,1
5,0.004517555236816406,0.0000756583,375,161,dakbilgic.csv,uniform,2,1
5,0.00472259521484375,0.0000838993,375,161,dakbilgic.csv,extrapolated,2,1
5,0.0016360282897949219,0.0000692916,375,161,dakbilgic.csv,knn,2,1
6,0.0032105445861816406,0.0000849572,375,161,dakbilgic.csv,uniform,2,1
6,0.003104686737060547,0.0000922039,375,161,dakbilgic.csv,extrapolated,2,1
6,0.0018405914306640625,0.0000848360,375,161,dakbilgic.csv,knn,2,1
7,0.0036842823028564453,0.0000729239,375,161,dakbilgic.csv,uniform,2,1
7,0.005440235137939453,0.0000808104,375,161,dakbilgic.csv,extrapolated,2,1
7,0.0023190975189208984,0.0000774334,375,161,dakbilgic.csv,knn,2,1
8,0.0033833980560302734,0.0000789894,375,161,dakbilgic.csv,uniform,2,1
8,0.0060176849365234375,0.0000830445,375,161,dakbilgic.csv,extrapolated,2,1
8,0.0014071464538574219,0.0000691656,375,161,dakbilgic.csv,knn,2,1
9,0.003732919692993164,0.0000716125,375,161,dakbilgic.csv,uniform,2,1
9,0.003905057907104492,0.0000832755,375,161,dakbilgic.csv,extrapolated,2,1
9,0.002015352249145508,0.0000728058,375,161,dakbilgic.csv,knn,2,1
10,0.0039560794830322266,0.0000788463,375,161,dakbilgic.csv,uniform,2,1
10,0.0028655529022216797,0.0000901230,375,161,dakbilgic.csv,extrapolated,2,1
10,0.0018846988677978516,0.0000762625,375,161,dakbilgic.csv,knn,2,1
11,0.0040149688720703125,0.0000900392,375,161,dakbilgic.csv,uniform,2,1
11,0.004006624221801758,0.0000987415,375,161,dakbilgic.csv,extrapolated,2,1
11,0.0018863677978515625,0.0000938985,375,161,dakbilgic.csv,knn,2,1
12,0.0039098262786865234,0.0001033355,375,161,dakbilgic.csv,uniform,2,1
12,0.003987789154052734,0.0001111351,375,161,dakbilgic.csv,extrapolated,2,1
12,0.0019497871398925781,0.0001009905,375,161,dakbilgic.csv,knn,2,1
13,0.003957033157348633,0.0000610192,375,161,dakbilgic.csv,uniform,2,1
13,0.0030248165130615234,0.0000662379,375,161,dakbilgic.csv,extrapolated,2,1
13,0.0014367103576660156,0.0000615753,375,161,dakbilgic.csv,knn,2,1
14,0.004873514175415039,0.0000619428,375,161,dakbilgic.csv,uniform,2,1
14,0.004697561264038086,0.0000669062,375,161,dakbilgic.csv,extrapolated,2,1
14,0.0014607906341552734,0.0000572391,375,161,dakbilgic.csv,knn,2,1
15,0.00459742546081543,0.0000713208,375,161,dakbilgic.csv,uniform,2,1
15,0.006478309631347656,0.0000749619,375,161,dakbilgic.csv,extrapolated,2,1
15,0.0021514892578125,0.0000674017,375,161,dakbilgic.csv,knn,2,1
16,0.0044476985931396484,0.0000988052,375,161,dakbilgic.csv,uniform,2,1
16,0.005896806716918945,0.0001067509,375,161,dakbilgic.csv,extrapolated,2,1
16,0.0021295547485351562,0.0000944164,375,161,dakbilgic.csv,knn,2,1
17,0.003919363021850586,0.0000579585,375,161,dakbilgic.csv,uniform,2,1
17,0.00436091423034668,0.0000608128,375,161,dakbilgic.csv,extrapolated,2,1
17,0.0019505023956298828,0.0000546889,375,161,dakbilgic.csv,knn,2,1
18,0.003917694091796875,0.0000892874,375,161,dakbilgic.csv,uniform,2,1
18,0.004587888717651367,0.0000963163,375,161,dakbilgic.csv,extrapolated,2,1
18,0.0018863677978515625,0.0000781120,375,161,dakbilgic.csv,knn,2,1
19,0.004471778869628906,0.0000591444,375,161,dakbilgic.csv,uniform,2,1
19,0.003679990768432617,0.0000643684,375,161,dakbilgic.csv,extrapolated,2,1
19,0.0018551349639892578,0.0000535839,375,161,dakbilgic.csv,knn,2,1
0,0.00872659683227539,0.0158175869,969,416,mg_scale.csv,uniform,2,1
0,0.007805347442626953,0.0159262316,969,416,mg_scale.csv,extrapolated,2,1
0,0.005311250686645508,0.0163512366,969,416,mg_scale.csv,knn,2,1
1,0.008852005004882812,0.0140797814,969,416,mg_scale.csv,uniform,2,1
1,0.009971141815185547,0.0148447904,969,416,mg_scale.csv,extrapolated,2,1
1,0.0038785934448242188,0.0134424207,969,416,mg_scale.csv,knn,2,1
2,0.006189584732055664,0.0142220385,969,416,mg_scale.csv,uniform,2,1
2,0.007835865020751953,0.0141512033,969,416,mg_scale.csv,extrapolated,2,1
2,0.003178834915161133,0.0137901533,969,416,mg_scale.csv,knn,2,1
3,0.008955240249633789,0.0144038287,969,416,mg_scale.csv,uniform,2,1
3,0.007893800735473633,0.0140752226,969,416,mg_scale.csv,extrapolated,2,1
3,0.0038619041442871094,0.0140516390,969,416,mg_scale.csv,knn,2,1
4,0.0074388980865478516,0.0165750517,969,416,mg_scale.csv,uniform,2,1
4,0.00768589973449707,0.0166922019,969,416,mg_scale.csv,extrapolated,2,1
4,0.0027303695678710938,0.0157744450,969,416,mg_scale.csv,knn,2,1
5,0.006205320358276367,0.0168823160,969,416,mg_scale.csv,uniform,2,1
5,0.00940084457397461,0.0162605600,969,416,mg_scale.csv,extrapolated,2,1
5,0.003645181655883789,0.0162276946,969,416,mg_scale.csv,knn,2,1
6,0.007169485092163086,0.0147532238,969,416,mg_scale.csv,uniform,2,1
6,0.007677793502807617,0.0149443068,969,416,mg_scale.csv,extrapolated,2,1
6,0.002267122268676758,0.0146962663,969,416,mg_scale.csv,knn,2,1
7,0.008689403533935547,0.0136356113,969,416,mg_scale.csv,uniform,2,1
7,0.008112192153930664,0.0143146255,969,416,mg_scale.csv,extrapolated,2,1
7,0.0030279159545898438,0.0132713900,969,416,mg_scale.csv,knn,2,1
8,0.01209115982055664,0.0163131800,969,416,mg_scale.csv,uniform,2,1
8,0.006647586822509766,0.0164247556,969,416,mg_scale.csv,extrapolated,2,1
8,0.002582550048828125,0.0172951097,969,416,mg_scale.csv,knn,2,1
9,0.006239175796508789,0.0158036796,969,416,mg_scale.csv,uniform,2,1
9,0.006677150726318359,0.0159156305,969,416,mg_scale.csv,extrapolated,2,1
9,0.003050088882446289,0.0153668686,969,416,mg_scale.csv,knn,2,1
10,0.0074880123138427734,0.0135977054,969,416,mg_scale.csv,uniform,2,1
10,0.006915092468261719,0.0138399288,969,416,mg_scale.csv,extrapolated,2,1
10,0.003084421157836914,0.0134501527,969,416,mg_scale.csv,knn,2,1
11,0.007403135299682617,0.0152340054,969,416,mg_scale.csv,uniform,2,1
11,0.005588054656982422,0.0152306554,969,416,mg_scale.csv,extrapolated,2,1
11,0.0022859573364257812,0.0153182465,969,416,mg_scale.csv,knn,2,1
12,0.006236076354980469,0.0149272975,969,416,mg_scale.csv,uniform,2,1
12,0.006684303283691406,0.0145460557,969,416,mg_scale.csv,extrapolated,2,1
12,0.003071308135986328,0.0141218916,969,416,mg_scale.csv,knn,2,1
13,0.007385730743408203,0.0151403312,969,416,mg_scale.csv,uniform,2,1
13,0.006634950637817383,0.0150992019,969,416,mg_scale.csv,extrapolated,2,1
13,0.0037946701049804688,0.0147262360,969,416,mg_scale.csv,knn,2,1
14,0.007428407669067383,0.0152732709,969,416,mg_scale.csv,uniform,2,1
14,0.006823301315307617,0.0149594826,969,416,mg_scale.csv,extrapolated,2,1
14,0.002445697784423828,0.0164295798,969,416,mg_scale.csv,knn,2,1
15,0.0070726871490478516,0.0146899889,969,416,mg_scale.csv,uniform,2,1
