9,0.3210141658782959,1.0019411356,21000,9000,1,knn,2,1
10,0.2188129425048828,1.0279149418,21000,9000,1,uniform,2,1
10,0.4943091869354248,1.0264753298,21000,9000,1,extrapolated,2,1
10,0.4298977851867676,1.0269926601,21000,9000,1,knn,2,1
11,0.29863691329956055,1.0184726730,21000,9000,1,uniform,2,1
11,0.4811418056488037,1.0186475352,21000,9000,1,extrapolated,2,1
11,0.37209272384643555,1.0186639256,21000,9000,1,knn,2,1
12,0.24589824676513672,1.0049023502,21000,9000,1,uniform,2,1
12,0.2500014305114746,1.0050486463,21000,9000,1,extrapolated,2,1
12,0.2114725112915039,1.0054425485,21000,9000,1,knn,2,1
13,0.292111873626709,1.0042835856,21000,9000,1,uniform,2,1
13,0.3421452045440674,1.0053398027,21000,9000,1,extrapolated,2,1
13,0.42206239700317383,1.0047248371,21000,9000,1,knn,2,1
14,0.29967641830444336,1.0043814974,21000,9000,1,uniform,2,1
14,0.3557431697845459,1.0042446220,21000,9000,1,extrapolated,2,1
14,0.42932558059692383,1.0041384760,21000,9000,1,knn,2,1
15,0.3176448345184326,1.0010905189,21000,9000,1,uniform,2,1
15,0.4754354953765869,1.0024754840,21000,9000,1,extrapolated,2,1
15,0.42996716499328613,1.0017029596,21000,9000,1,knn,2,1
16,0.29940319061279297,0.9902886123,21000,9000,1,uniform,2,1
16,0.37403106689453125,0.9907049485,21000,9000,1,extrapolated,2,1
16,0.43162059783935547,0.9897697608,21000,9000,1,knn,2,1
17,0.2990076541900635,0.9969646722,21000,9000,1,uniform,2,1
17,0.3450307846069336,0.9964708397,21000,9000,1,extrapolated,2,1
17,0.43033456802368164,0.9969435116,21000,9000,1,knn,2,1
18,0.31516361236572266,1.0011109252,21000,9000,1,uniform,2,1
18,0.3416717052459717,1.0004295357,21000,9000,1,extrapolated,2,1
18,0.3715205192565918,1.0008288248,21000,9000,1,knn,2,1
19,0.299468994140625,0.9883748759,21000,9000,1,uniform,2,1
19,0.4735069274902344,0.9879965646,21000,9000,1,extrapolated,2,1
19,0.37346982955932617,0.9888080671,21000,9000,1,knn,2,1
0,2.1254384517669678,2.3131151821,21000,9000,2,uniform,2,1
0,1.7939128875732422,2.3321012588,21000,9000,2,extrapolated,2,1
0,1.6536424160003662,2.2596243541,21000,9000,2,knn,2,1
1,2.1352121829986572,2.3502508420,21000,9000,2,uniform,2,1
1,1.8021814823150635,2.3724725699,21000,9000,2,extrapolated,2,1
1,1.6248314380645752,2.2829547347,21000,9000,2,knn,2,1
2,2.122069835662842,2.3424818511,21000,9000,2,uniform,2,1
2,1.7935895919799805,2.3745086228,21000,9000,2,extrapolated,2,1
2,1.6316328048706055,2.3018163917,21000,9000,2,knn,2,1
3,2.1295557022094727,2.4562012250,21000,9000,2,uniform,2,1
3,1.812974214553833,2.4680266966,21000,9000,2,extrapolated,2,1
3,1.6418688297271729,2.3933597254,21000,9000,2,knn,2,1
4,2.1293416023254395,2.3911531246,21000,9000,2,uniform,2,1
4,1.7965199947357178,2.4190962176,21000,9000,2,extrapolated,2,1
4,1.6401925086975098,2.3314545771,21000,9000,2,knn,2,1
5,2.1228675842285156,2.3947984953,21000,9000,2,uniform,2,1
5,1.7929527759552002,2.4505488277,21000,9000,2,extrapolated,2,1
5,1.6311748027801514,2.3544472737,21000,9000,2,knn,2,1
6,2.1483585834503174,2.4026547534,21000,9000,2,uniform,2,1
6,1.7951650619506836,2.4172971950,21000,9000,2,extrapolated,2,1
6,1.62237548828125,2.3529225019,21000,9000,2,knn,2,1
7,2.124213695526123,2.3669466332,21000,9000,2,uniform,2,1
7,1.808694839477539,2.4060135622,21000,9000,2,extrapolated,2,1
7,1.6708035469055176,2.3191825283,21000,9000,2,knn,2,1
8,2.1396851539611816,2.3065055374,21000,9000,2,uniform,2,1
8,1.8095002174377441,2.3275363354,21000,9000,2,extrapolated,2,1
8,1.646916389465332,2.2570680884,21000,9000,2,knn,2,1
9,2.1339714527130127,2.3396112993,21000,9000,2,uniform,2,1
9,1.8043394088745117,2.3509533335,21000,9000,2,extrapolated,2,1
9,1.6769623756408691,2.2839583350,21000,9000,2,knn,2,1
10,2.1318154335021973,2.3225045864,21000,9000,2,uniform,2,1
10,1.800025463104248,2.3496096769,21000,9000,2,extrapolated,2,1
10,1.6725060939788818,2.2837227099,21000,9000,2,knn,2,1
11,2.1420326232910156,2.3436987381,21000,9000,2,uniform,2,1
11,1.813788652420044,2.3657652484,21000,9000,2,extrapolated,2,1
11,1.6689403057098389,2.2992894585,21000,9000,2,knn,2,1
12,2.1363885402679443,2.4507403962,21000,9000,2,uniform,2,1
12,1.8013794422149658,2.4619794141,21000,9000,2,extrapolated,2,1
12,1.6625988483428955,2.3833270740,21000,9000,2,knn,2,1
13,2.129149913787842,2.3693438032,21000,9000,2,uniform,2,1
13,1.797499179840088,2.4062512747,21000,9000,2,extrapolated,2,1
13,1.6634743213653564,2.3120196493,21000,9000,2,knn,2,1
14,2.1288232803344727,2.4285038325,21000,9000,2,uniform,2,1
14,1.7973573207855225,2.4475189613,21000,9000,2,extrapolated,2,1
14,1.6371040344238281,2.3795191492,21000,9000,2,knn,2,1
15,2.137765407562256,2.3300926158,21000,9000,2,uniform,2,1
15,1.808234453201294,2.3685469009,21000,9000,2,extrapolated,2,1
15,1.8920223712921143,2.3100123461,21000,9000,2,knn,2,1
16,2.1304399967193604,2.2872420501,21000,9000,2,uniform,2,1
16,1.8024022579193115,2.3025378866,21000,9000,2,extrapolated,2,1
16,1.657569408416748,2.2481788439,21000,9000,2,knn,2,1
17,2.146686553955078,2.3582837539,21000,9000,2,uniform,2,1
17,1.834939956665039,2.3841324638,21000,9000,2,extrapolated,2,1
17,1.6779913902282715,2.3135874185,21000,9000,2,knn,2,1
18,2.1515274047851562,2.3098100869,21000,9000,2,uniform,2,1
18,1.8088595867156982,2.3440719818,21000,9000,2,extrapolated,2,1
18,1.660724401473999,2.2607396975,21000,9000,2,knn,2,1
19,2.1378896236419678,2.3769936002,21000,9000,2,uniform,2,1
19,1.8029627799987793,2.4056412112,21000,9000,2,extrapolated,2,1
19,1.6718769073486328,2.3269207235,21000,9000,2,knn,2,1
0,0.15679001808166504,590.0816307231,21000,9000,3,uniform,2,1
0,0.1277933120727539,627.2553731890,21000,9000,3,extrapolated,2,1
0,0.07966971397399902,538.2884925280,21000,9000,3,knn,2,1
1,0.15376734733581543,575.9537251879,21000,9000,3,uniform,2,1
1,0.12815642356872559,598.7378244641,21000,9000,3,extrapolated,2,1
1,0.06538009643554688,507.8366553128,21000,9000,3,knn,2,1
2,0.15279579162597656,544.4229787066,21000,9000,3,uniform,2,1
2,0.1269092559814453,604.0596006864,21000,9000,3,extrapolated,2,1
2,0.07860469818115234,504.0115519349,21000,9000,3,knn,2,1
3,0.1523747444152832,597.1250205615,21000,9000,3,uniform,2,1
3,0.1271052360534668,639.7355322629,21000,9000,3,extrapolated,2,1
3,0.07924580574035645,526.3572694737,21000,9000,3,knn,2,1
4,0.15308213233947754,587.9816599239,21000,9000,3,uniform,2,1
4,0.12778377532958984,641.5048790097,21000,9000,3,extrapolated,2,1
4,0.06473493576049805,535.2278827623,21000,9000,3,knn,2,1
5,0.15322446823120117,589.0079282210,21000,9000,3,uniform,2,1
5,0.12688970565795898,616.0951177146,21000,9000,3,extrapolated,2,1
5,0.06464862823486328,520.3623225993,21000,9000,3,knn,2,1
6,0.15976166725158691,552.1827748001,21000,9000,3,uniform,2,1
6,0.12839341163635254,593.0189062689,21000,9000,3,extrapolated,2,1
6,0.06559443473815918,501.9332321167,21000,9000,3,knn,2,1
7,0.15353083610534668,607.9242420110,21000,9000,3,uniform,2,1
7,0.13000702857971191,639.8263607687,21000,9000,3,extrapolated,2,1
7,0.06627750396728516,523.4578816950,21000,9000,3,knn,2,1
8,0.15332984924316406,612.3679367516,21000,9000,3,uniform,2,1
8,0.12706756591796875,667.8395432119,21000,9000,3,extrapolated,2,1
8,0.06670761108398438,543.6060714244,21000,9000,3,knn,2,1
9,0.1540055274963379,598.1111232927,21000,9000,3,uniform,2,1
9,0.1274123191833496,638.9959428623,21000,9000,3,extrapolated,2,1
9,0.06698966026306152,538.7673228849,21000,9000,3,knn,2,1
10,0.16698789596557617,563.5280526076,21000,9000,3,uniform,2,1
10,0.1556696891784668,610.5033135679,21000,9000,3,extrapolated,2,1
10,0.06470274925231934,523.4772128676,21000,9000,3,knn,2,1
11,0.15829920768737793,602.8223269146,21000,9000,3,uniform,2,1
11,0.12692594528198242,644.1924989343,21000,9000,3,extrapolated,2,1
11,0.06584858894348145,536.7790187991,21000,9000,3,knn,2,1
12,0.15474653244018555,560.1050105684,21000,9000,3,uniform,2,1
12,0.17842483520507812,612.7612219399,21000,9000,3,extrapolated,2,1
12,0.06634354591369629,504.9527427751,21000,9000,3,knn,2,1
13,0.15450692176818848,617.1524825125,21000,9000,3,uniform,2,1
13,0.13303756713867188,645.8215274699,21000,9000,3,extrapolated,2,1
13,0.08129715919494629,538.7353302985,21000,9000,3,knn,2,1
14,0.15140056610107422,560.7635553079,21000,9000,3,uniform,2,1
14,0.12593650817871094,611.3432111519,21000,9000,3,extrapolated,2,1
14,0.06564569473266602,499.1863664009,21000,9000,3,knn,2,1
15,0.15585780143737793,544.2077293817,21000,9000,3,uniform,2,1
15,0.1263570785522461,584.0232885616,21000,9000,3,extrapolated,2,1
15,0.06666159629821777,493.6894738439,21000,9000,3,knn,2,1
16,0.1558828353881836,583.7197909709,21000,9000,3,uniform,2,1
16,0.1295185089111328,613.6992701920,21000,9000,3,extrapolated,2,1
16,0.07936215400695801,523.7240763082,21000,9000,3,knn,2,1
17,0.15428757667541504,575.2608995977,21000,9000,3,uniform,2,1
17,0.1266627311706543,607.1887152162,21000,9000,3,extrapolated,2,1
17,0.07974886894226074,523.9908912617,21000,9000,3,knn,2,1
18,0.17927169799804688,613.0180937347,21000,9000,3,uniform,2,1
18,0.1268770694732666,642.4069768783,21000,9000,3,extrapolated,2,1
18,0.08022832870483398,525.9042939418,21000,9000,3,knn,2,1
19,0.15337538719177246,549.1510417789,21000,9000,3,uniform,2,1
19,0.13055634498596191,593.6971820400,21000,9000,3,extrapolated,2,1
19,0.06668949127197266,509.6603836290,21000,9000,3,knn,2,1
0,0.9064724445343018,0.9934603628,21000,9000,4,uniform,2,1
0,1.204634428024292,0.9927010900,21000,9000,4,extrapolated,2,1
0,0.980212926864624,0.9930199305,21000,9000,4,knn,2,1
1,0.8793148994445801,1.0089784825,21000,9000,4,uniform,2,1
1,1.2052974700927734,1.0073037688,21000,9000,4,extrapolated,2,1
1,0.9867160320281982,1.0090830750,21000,9000,4,knn,2,1
2,0.8702540397644043,1.0150527586,21000,9000,4,uniform,2,1
2,1.1910934448242188,1.0143154030,21000,9000,4,extrapolated,2,1
2,0.9854636192321777,1.0154010698,21000,9000,4,knn,2,1
3,0.8780643939971924,0.9751037475,21000,9000,4,uniform,2,1
3,1.194406270980835,0.9740949880,21000,9000,4,extrapolated,2,1
3,0.9868698120117188,0.9750117017,21000,9000,4,knn,2,1
4,0.8745653629302979,1.0059818121,21000,9000,4,uniform,2,1
4,1.1908385753631592,1.0049341528,21000,9000,4,extrapolated,2,1
4,0.9788753986358643,1.0057168125,21000,9000,4,knn,2,1
5,0.8715944290161133,1.0235650956,21000,9000,4,uniform,2,1
5,1.1957511901855469,1.0225301248,21000,9000,4,extrapolated,2,1
5,1.0105993747711182,1.0237587679,21000,9000,4,knn,2,1
6,0.8717586994171143,1.0325402313,21000,9000,4,uniform,2,1
6,1.2128887176513672,1.0317632412,21000,9000,4,extrapolated,2,1
6,0.8828244209289551,1.0327805848,21000,9000,4,knn,2,1
7,0.869659423828125,1.0352177104,21000,9000,4,uniform,2,1
7,1.1907687187194824,1.0343036330,21000,9000,4,extrapolated,2,1
7,0.9876551628112793,1.0347907858,21000,9000,4,knn,2,1
8,0.8759527206420898,1.0133806946,21000,9000,4,uniform,2,1
8,1.1956956386566162,1.0119241324,21000,9000,4,extrapolated,2,1
8,0.9943656921386719,1.0129482296,21000,9000,4,knn,2,1
9,0.878427267074585,1.0395172092,21000,9000,4,uniform,2,1
9,1.214533805847168,1.0392911588,21000,9000,4,extrapolated,2,1
9,0.9907073974609375,1.0395398360,21000,9000,4,knn,2,1
10,0.881678581237793,1.0168314112,21000,9000,4,uniform,2,1
10,1.2047173976898193,1.0156580435,21000,9000,4,extrapolated,2,1
10,0.9832513332366943,1.0167050706,21000,9000,4,knn,2,1
11,0.873023271560669,0.9850395205,21000,9000,4,uniform,2,1
11,1.2064154148101807,0.9843749669,21000,9000,4,extrapolated,2,1
11,0.98030686378479,0.9854293617,21000,9000,4,knn,2,1
12,0.877180814743042,1.0001695449,21000,9000,4,uniform,2,1
12,1.199474573135376,0.9991769387,21000,9000,4,extrapolated,2,1
12,0.9857935905456543,0.9996687126,21000,9000,4,knn,2,1
13,0.8785488605499268,1.0517257453,21000,9000,4,uniform,2,1
13,1.2142438888549805,1.0506150081,21000,9000,4,extrapolated,2,1
13,0.9852023124694824,1.0515015784,21000,9000,4,knn,2,1
14,0.8676674365997314,1.0053930807,21000,9000,4,uniform,2,1
14,1.1871142387390137,1.0062730607,21000,9000,4,extrapolated,2,1
14,0.9795200824737549,1.0056869362,21000,9000,4,knn,2,1
15,0.8729100227355957,0.9886944626,21000,9000,4,uniform,2,1
15,1.1992063522338867,0.9885536673,21000,9000,4,extrapolated,2,1
15,0.8763711452484131,0.9889001213,21000,9000,4,knn,2,1
16,0.8805265426635742,1.0083581576,21000,9000,4,uniform,2,1
16,1.2207047939300537,1.0077836661,21000,9000,4,extrapolated,2,1
16,0.98750901222229,1.0086604936,21000,9000,4,knn,2,1
17,0.8861877918243408,1.0065927036,21000,9000,4,uniform,2,1
17,1.2174513339996338,1.0062595474,21000,9000,4,extrapolated,2,1
17,0.9916775226593018,1.0061828182,21000,9000,4,knn,2,1
18,0.8976244926452637,0.9936073683,21000,9000,4,uniform,2,1
18,1.1959731578826904,0.9931910085,21000,9000,4,extrapolated,2,1
18,0.9862289428710938,0.9942402258,21000,9000,4,knn,2,1
19,0.8743352890014648,1.0202952234,21000,9000,4,uniform,2,1
19,1.2011349201202393,1.0201257469,21000,9000,4,extrapolated,2,1
19,0.9823892116546631,1.0204960557,21000,9000,4,knn,2,1
0,0.444411039352417,1.0071544350,21000,9000,1,uniform,2,2
0,0.3654017448425293,1.0068447686,21000,9000,1,extrapolated,2,2
0,0.4300823211669922,1.0069518123,21000,9000,1,knn,2,2
1,0.4460442066192627,1.0009023332,21000,9000,1,uniform,2,2
1,0.4533956050872803,1.0019121368,21000,9000,1,extrapolated,2,2
1,0.4304013252258301,1.0010839449,21000,9000,1,knn,2,2
2,0.36881494522094727,1.0210045268,21000,9000,1,uniform,2,2
2,0.3745110034942627,1.0210186194,21000,9000,1,extrapolated,2,2
2,0.32184576988220215,1.0217467625,21000,9000,1,knn,2,2
3,0.37167859077453613,0.9990478344,21000,9000,1,uniform,2,2
3,0.2796475887298584,0.9998395008,21000,9000,1,extrapolated,2,2
3,0.4326510429382324,0.9990688842,21000,9000,1,knn,2,2
4,0.3459939956665039,0.9704370662,21000,9000,1,uniform,2,2
4,0.3705425262451172,0.9700426133,21000,9000,1,extrapolated,2,2
4,0.4343593120574951,0.9705468766,21000,9000,1,knn,2,2
5,0.458895206451416,1.0167587475,21000,9000,1,uniform,2,2
5,0.3691139221191406,1.0184794640,21000,9000,1,extrapolated,2,2
5,0.4307851791381836,1.0170204459,21000,9000,1,knn,2,2
6,0.34853053092956543,0.9912974883,21000,9000,1,uniform,2,2
6,0.36762261390686035,0.9906629386,21000,9000,1,extrapolated,2,2
6,0.43077850341796875,0.9911220523,21000,9000,1,knn,2,2
7,0.4515669345855713,0.9947136589,21000,9000,1,uniform,2,2
7,0.3689088821411133,0.9935173846,21000,9000,1,extrapolated,2,2
7,0.3210313320159912,0.9941040820,21000,9000,1,knn,2,2
8,0.4458963871002197,1.0069253770,21000,9000,1,uniform,2,2
8,0.36612892150878906,1.0070166859,21000,9000,1,extrapolated,2,2
8,0.4321024417877197,1.0072521464,21000,9000,1,knn,2,2
9,0.22419095039367676,1.0025225816,21000,9000,1,uniform,2,2
9,0.4584498405456543,1.0008489942,21000,9000,1,extrapolated,2,2
9,0.32100605964660645,1.0019411356,21000,9000,1,knn,2,2
10,0.4455578327178955,1.0267689698,21000,9000,1,uniform,2,2
10,0.45171070098876953,1.0267808241,21000,9000,1,extrapolated,2,2
10,0.43036508560180664,1.0269926601,21000,9000,1,knn,2,2
11,0.34563422203063965,1.0184430382,21000,9000,1,uniform,2,2
11,0.45495104789733887,1.0190863428,21000,9000,1,extrapolated,2,2
11,0.372544527053833,1.0186639256,21000,9000,1,knn,2,2
12,0.15095090866088867,1.0069529144,21000,9000,1,uniform,2,2
12,0.19590306282043457,1.0060351269,21000,9000,1,extrapolated,2,2
12,0.21065545082092285,1.0054425485,21000,9000,1,knn,2,2
13,0.44048142433166504,1.0044066370,21000,9000,1,uniform,2,2
13,0.365567684173584,1.0051741370,21000,9000,1,extrapolated,2,2
13,0.42525339126586914,1.0047248371,21000,9000,1,knn,2,2
14,0.34664177894592285,1.0041254957,21000,9000,1,uniform,2,2
14,0.27704930305480957,1.0047432032,21000,9000,1,extrapolated,2,2
14,0.43265390396118164,1.0041384760,21000,9000,1,knn,2,2
15,0.34709739685058594,1.0011029231,21000,9000,1,uniform,2,2
15,0.3790891170501709,1.0011713981,21000,9000,1,extrapolated,2,2
15,0.4302704334259033,1.0017029596,21000,9000,1,knn,2,2
16,0.3561093807220459,0.9896924615,21000,9000,1,uniform,2,2
16,0.27666711807250977,0.9908716138,21000,9000,1,extrapolated,2,2
16,0.4317967891693115,0.9897697608,21000,9000,1,knn,2,2
17,0.4503037929534912,0.9954838042,21000,9000,1,uniform,2,2
17,0.4530019760131836,0.9955992909,21000,9000,1,extrapolated,2,2
17,0.42948102951049805,0.9969435116,21000,9000,1,knn,2,2
18,0.4458897113800049,1.0000437736,21000,9000,1,uniform,2,2
18,0.3847339153289795,1.0008178457,21000,9000,1,extrapolated,2,2
18,0.37293577194213867,1.0008288248,21000,9000,1,knn,2,2
19,0.3652019500732422,0.9886302582,21000,9000,1,uniform,2,2
19,0.39945554733276367,0.9886522997,21000,9000,1,extrapolated,2,2
19,0.37117958068847656,0.9888080671,21000,9000,1,knn,2,2
0,1.8804683685302734,2.3369963784,21000,9000,2,uniform,2,2
0,2.2081897258758545,2.6781386269,21000,9000,2,extrapolated,2,2
0,1.6774988174438477,2.2596243541,21000,9000,2,knn,2,2
1,1.8719360828399658,2.3725835844,21000,9000,2,uniform,2,2
1,2.2168281078338623,2.7675692432,21000,9000,2,extrapolated,2,2
1,1.6750695705413818,2.2829547347,21000,9000,2,knn,2,2
2,1.874375581741333,2.3812897119,21000,9000,2,uniform,2,2
2,2.20361590385437,2.8134584144,21000,9000,2,extrapolated,2,2
2,1.602759838104248,2.3018163917,21000,9000,2,knn,2,2
3,1.8723564147949219,2.4805709328,21000,9000,2,uniform,2,2
3,2.186824321746826,2.8990220679,21000,9000,2,extrapolated,2,2
3,1.6687567234039307,2.3933597254,21000,9000,2,knn,2,2
4,1.8775367736816406,2.4293566710,21000,9000,2,uniform,2,2
4,2.214069128036499,2.8251129520,21000,9000,2,extrapolated,2,2
4,1.7053849697113037,2.3314545771,21000,9000,2,knn,2,2
5,1.8782150745391846,2.4373828598,21000,9000,2,uniform,2,2
5,2.2049551010131836,2.8690001017,21000,9000,2,extrapolated,2,2
5,1.6706428527832031,2.3544472737,21000,9000,2,knn,2,2
6,1.8713316917419434,2.4382271249,21000,9000,2,uniform,2,2
6,2.235825777053833,2.8405542429,21000,9000,2,extrapolated,2,2
6,1.6798820495605469,2.3529225019,21000,9000,2,knn,2,2
7,1.872826337814331,2.4065522835,21000,9000,2,uniform,2,2
7,2.7379801273345947,2.7530186089,21000,9000,2,extrapolated,2,2
7,1.6349782943725586,2.3191825283,21000,9000,2,knn,2,2
8,1.8867015838623047,2.3284611529,21000,9000,2,uniform,2,2
8,2.2505717277526855,2.7557027850,21000,9000,2,extrapolated,2,2
8,1.6516749858856201,2.2570680884,21000,9000,2,knn,2,2
9,1.8694846630096436,2.3622033562,21000,9000,2,uniform,2,2
9,2.1989023685455322,2.7557572810,21000,9000,2,extrapolated,2,2
9,1.6517448425292969,2.2839583350,21000,9000,2,knn,2,2
10,1.8854799270629883,2.3369494321,21000,9000,2,uniform,2,2
10,2.2245259284973145,2.7363433858,21000,9000,2,extrapolated,2,2
10,1.6360931396484375,2.2837227099,21000,9000,2,knn,2,2
11,1.878633737564087,2.3746051095,21000,9000,2,uniform,2,2
11,2.2311911582946777,2.7612136248,21000,9000,2,extrapolated,2,2
11,1.680649757385254,2.2992894585,21000,9000,2,knn,2,2
12,1.8863236904144287,2.4707685114,21000,9000,2,uniform,2,2
12,2.2380664348602295,2.8915014352,21000,9000,2,extrapolated,2,2
12,1.6679890155792236,2.3833270740,21000,9000,2,knn,2,2
13,1.8671486377716064,2.3942779766,21000,9000,2,uniform,2,2
13,2.2092714309692383,2.8523773612,21000,9000,2,extrapolated,2,2
13,1.658968448638916,2.3120196493,21000,9000,2,knn,2,2
14,1.8916594982147217,2.4531018875,21000,9000,2,uniform,2,2
14,2.2298214435577393,2.8303143071,21000,9000,2,extrapolated,2,2
14,1.6842548847198486,2.3795191492,21000,9000,2,knn,2,2
15,1.8831377029418945,2.3709995359,21000,9000,2,uniform,2,2
15,2.726876974105835,2.7317297398,21000,9000,2,extrapolated,2,2
15,1.911301851272583,2.3100123461,21000,9000,2,knn,2,2
16,1.891418695449829,2.3102034534,21000,9000,2,uniform,2,2
16,2.7529356479644775,2.7429182226,21000,9000,2,extrapolated,2,2
16,1.6640841960906982,2.2481788439,21000,9000,2,knn,2,2
17,1.8774669170379639,2.3915611510,21000,9000,2,uniform,2,2
17,2.2315444946289062,2.7635697423,21000,9000,2,extrapolated,2,2
17,1.6855366230010986,2.3135874185,21000,9000,2,knn,2,2
18,1.8972063064575195,2.3478844129,21000,9000,2,uniform,2,2
18,2.2238056659698486,2.7226601209,21000,9000,2,extrapolated,2,2
18,1.6567957401275635,2.2607396975,21000,9000,2,knn,2,2
19,1.888981580734253,2.4091192935,21000,9000,2,uniform,2,2
19,2.2246344089508057,2.8208348466,21000,9000,2,extrapolated,2,2
19,1.6784214973449707,2.3269207235,21000,9000,2,knn,2,2
0,0.1604290008544922,610.7631833757,21000,9000,3,uniform,2,2
0,0.23676156997680664,879.0057499401,21000,9000,3,extrapolated,2,2
0,0.07875800132751465,538.2884925280,21000,9000,3,knn,2,2
1,0.18772149085998535,581.6312950576,21000,9000,3,uniform,2,2
1,0.20047736167907715,860.4468456238,21000,9000,3,extrapolated,2,2
1,0.06739497184753418,507.8366553128,21000,9000,3,knn,2,2
2,0.15968942642211914,592.7526075517,21000,9000,3,uniform,2,2
2,0.19776034355163574,836.4931543877,21000,9000,3,extrapolated,2,2
2,0.07967567443847656,504.0115519349,21000,9000,3,knn,2,2
3,0.15965008735656738,615.6007933769,21000,9000,3,uniform,2,2
3,0.1981358528137207,905.3326402116,21000,9000,3,extrapolated,2,2
3,0.07748985290527344,526.3572694737,21000,9000,3,knn,2,2
4,0.1785726547241211,617.1987229087,21000,9000,3,uniform,2,2
4,0.1987593173980713,877.0957583252,21000,9000,3,extrapolated,2,2
4,0.06587862968444824,535.2278827623,21000,9000,3,knn,2,2
5,0.16083383560180664,616.8084090585,21000,9000,3,uniform,2,2
5,0.19922804832458496,876.9210931453,21000,9000,3,extrapolated,2,2
5,0.06405401229858398,520.3623225993,21000,9000,3,knn,2,2
6,0.1601393222808838,566.3052939696,21000,9000,3,uniform,2,2
6,0.19937825202941895,832.1243994731,21000,9000,3,extrapolated,2,2
6,0.06525731086730957,501.9332321167,21000,9000,3,knn,2,2
7,0.15942597389221191,610.6946559205,21000,9000,3,uniform,2,2
7,0.2004082202911377,876.4546235771,21000,9000,3,extrapolated,2,2
7,0.06327462196350098,523.4578816950,21000,9000,3,knn,2,2
8,0.16061115264892578,637.3513221179,21000,9000,3,uniform,2,2
8,0.19925284385681152,988.0952755683,21000,9000,3,extrapolated,2,2
8,0.06524777412414551,543.6060714244,21000,9000,3,knn,2,2
9,0.16059494018554688,616.0277847778,21000,9000,3,uniform,2,2
9,0.20911169052124023,904.9468674044,21000,9000,3,extrapolated,2,2
9,0.06382870674133301,538.7673228849,21000,9000,3,knn,2,2
10,0.16066598892211914,596.4298171725,21000,9000,3,uniform,2,2
10,0.19873547554016113,835.8089275531,21000,9000,3,extrapolated,2,2
10,0.06575965881347656,523.4772128676,21000,9000,3,knn,2,2
11,0.1595313549041748,628.8943066380,21000,9000,3,uniform,2,2
11,0.23560667037963867,907.1768595004,21000,9000,3,extrapolated,2,2
11,0.06296515464782715,536.7790187991,21000,9000,3,knn,2,2
12,0.16089105606079102,579.6725826723,21000,9000,3,uniform,2,2
12,0.20008039474487305,841.1852586547,21000,9000,3,extrapolated,2,2
12,0.06682205200195312,504.9527427751,21000,9000,3,knn,2,2
13,0.161362886428833,617.1569227219,21000,9000,3,uniform,2,2
13,0.19961214065551758,924.5282234062,21000,9000,3,extrapolated,2,2
13,0.07815146446228027,538.7353302985,21000,9000,3,knn,2,2
14,0.15837335586547852,593.2053450882,21000,9000,3,uniform,2,2
14,0.19755125045776367,863.8179795017,21000,9000,3,extrapolated,2,2
14,0.0632636547088623,499.1863664009,21000,9000,3,knn,2,2
15,0.1599419116973877,574.5242734479,21000,9000,3,uniform,2,2
15,0.2145087718963623,828.6322118914,21000,9000,3,extrapolated,2,2
15,0.06527566909790039,493.6894738439,21000,9000,3,knn,2,2
16,0.16170716285705566,611.0865151701,21000,9000,3,uniform,2,2
